,predictor,predictor.1,predictor.2,predictor.3,predictor.4,predictor.5,predictor.6,predictor.7,predictor.8,predictor.9,predictor.10,predictor.11,predictor.12,predictor.13,predictor.14,predictor.15,predictor.16,predictor.17,predictor.18,predictor.19,outcomes
28,0.0020052660176808,0.0260684582298514,0.0242297214809249,0.1050613963145952,0.0020052660176808,0.027930123693302,0.0260684582298514,0.106901557052898,0.0260684582298514,0.027930123693302,0.0020052660176808,0.0890482623799298,0.0242297214809249,0.0260684582298514,0.0020052660176808,0.0906814905832851,0.1050613963145952,0.106901557052898,0.0890482623799298,0.0906814905832851,3
29,0.0020334295998572,0.0264345847981447,0.0283223970011314,0.106536963766786,0.0020334295998572,0.0245700233391436,0.0264345847981447,0.1046771953893291,0.0264345847981447,0.0245700233391436,0.0020334295998572,0.0902989283928631,0.0283223970011314,0.0264345847981447,0.0020334295998572,0.0886584633147424,0.106536963766786,0.1046771953893291,0.0902989283928631,0.0886584633147424,3
30,0.096538513339416,0.0752166305239107,0.0768529728285832,0.0420717934927921,0.096538513339416,0.0216680760401993,0.0204416220531208,0.0660076603051056,0.0752166305239107,0.0216680760401993,0.0021668076040199,0.0484512909675201,0.0768529728285832,0.0204416220531208,0.0021668076040199,0.0505846328453319,0.0420717934927921,0.0660076603051056,0.0484512909675201,0.0505846328453319,4
31,0.0966128191351066,0.075274524843876,0.0769121266429488,0.0399847106750547,0.0966128191351066,0.0216847539812153,0.0204573559912074,0.0669423493111961,0.075274524843876,0.0216847539812153,0.0021684753981215,0.0489230349232291,0.0769121266429488,0.0204573559912074,0.0021684753981215,0.0510398490980442,0.0399847106750547,0.0669423493111961,0.0489230349232291,0.0510398490980442,4
32,0.0949213157793395,0.0740801083749708,0.0397895500586737,0.0368896676379753,0.0949213157793395,0.0215060523596812,0.0654081047340503,0.0666874374123671,0.0740801083749708,0.0215060523596812,0.0485491872596549,0.0491862235173004,0.0397895500586737,0.0654081047340503,0.0485491872596549,0.0029823528659863,0.0368896676379753,0.0666874374123671,0.0491862235173004,0.0029823528659863,4
33,0.0949213157793395,0.0740801083749708,0.0397895500586737,0.0368896676379753,0.0949213157793395,0.0215060523596812,0.0654081047340503,0.0666874374123671,0.0740801083749708,0.0215060523596812,0.0485491872596549,0.0491862235173004,0.0397895500586737,0.0654081047340503,0.0485491872596549,0.0029823528659863,0.0368896676379753,0.0666874374123671,0.0491862235173004,0.0029823528659863,4
34,0.096538513339416,0.0768529728285832,0.0752166305239107,0.0420717934927921,0.096538513339416,0.0204416220531208,0.0216680760401993,0.0660076603051056,0.0768529728285832,0.0204416220531208,0.0021668076040199,0.0505846328453319,0.0752166305239107,0.0216680760401993,0.0021668076040199,0.0484512909675201,0.0420717934927921,0.0660076603051056,0.0505846328453319,0.0484512909675201,4
35,0.0966128191351065,0.0769121266429488,0.075274524843876,0.0399847106750547,0.0966128191351065,0.0204573559912074,0.0216847539812153,0.0669423493111961,0.0769121266429488,0.0204573559912074,0.0021684753981215,0.0510398490980442,0.075274524843876,0.0216847539812153,0.0021684753981215,0.0489230349232291,0.0399847106750547,0.0669423493111961,0.0510398490980442,0.0489230349232291,4
36,0.0949213157793395,0.0740801083749708,0.0397895500586737,0.0368896676379753,0.0949213157793395,0.0215060523596812,0.0654081047340503,0.0666874374123671,0.0740801083749708,0.0215060523596812,0.0485491872596549,0.0491862235173004,0.0397895500586737,0.0654081047340503,0.0485491872596549,0.0029823528659863,0.0368896676379753,0.0666874374123671,0.0491862235173004,0.0029823528659863,4
37,0.0949213157793395,0.0740801083749708,0.0397895500586737,0.0368896676379753,0.0949213157793395,0.0215060523596812,0.0654081047340503,0.0666874374123671,0.0740801083749708,0.0215060523596812,0.0485491872596549,0.0491862235173004,0.0397895500586737,0.0654081047340503,0.0485491872596549,0.0029823528659863,0.0368896676379753,0.0666874374123671,0.0491862235173004,0.0029823528659863,4
38,0.0941821847484391,0.0749771322866756,0.0389787550101877,0.0410448979414571,0.0941821847484391,0.0199426794360912,0.0652581796780488,0.0643965340113582,0.0749771322866756,0.0199426794360912,0.0497557626443145,0.049349954451037,0.0389787550101877,0.0652581796780488,0.0497557626443145,0.0021139197923903,0.0410448979414571,0.0643965340113582,0.049349954451037,0.0021139197923903,4
39,0.0941821847484391,0.0749771322866756,0.0410448979414571,0.0389787550101877,0.0941821847484391,0.0199426794360912,0.0643965340113582,0.0652581796780488,0.0749771322866756,0.0199426794360912,0.049349954451037,0.0497557626443145,0.0410448979414571,0.0643965340113582,0.049349954451037,0.0021139197923903,0.0389787550101877,0.0652581796780488,0.0497557626443145,0.0021139197923903,4
40,0.0109967401433576,0.0017387372845008,0.0616700481546575,0.0577983054741853,0.0109967401433576,0.0126581984997552,0.053704187980694,0.068784587620799,0.0017387372845008,0.0126581984997552,0.0632909924987764,0.0561264826350529,0.0616700481546575,0.053704187980694,0.0632909924987764,0.1132317197082208,0.0577983054741853,0.068784587620799,0.0561264826350529,0.1132317197082208,5
41,0.0109967401433576,0.0017387372845008,0.0616700481546575,0.0577983054741853,0.0109967401433576,0.0126581984997552,0.053704187980694,0.068784587620799,0.0017387372845008,0.0126581984997552,0.0632909924987764,0.0561264826350529,0.0616700481546575,0.053704187980694,0.0632909924987764,0.1132317197082208,0.0577983054741853,0.068784587620799,0.0561264826350529,0.1132317197082208,5
42,0.0626301113858787,0.0720526540208701,0.0151900332110692,0.0107409754899959,0.0626301113858787,0.0107409754899959,0.0774542757553646,0.0720526540208701,0.0720526540208701,0.0107409754899959,0.0865965128685046,0.0818008322674545,0.0151900332110692,0.0774542757553646,0.0865965128685046,0.0107409754899959,0.0107409754899959,0.0720526540208701,0.0818008322674545,0.0107409754899959,5
43,0.0720526540208701,0.0626301113858787,0.0107409754899959,0.0151900332110692,0.0720526540208701,0.0107409754899959,0.0818008322674545,0.0865965128685046,0.0626301113858787,0.0107409754899959,0.0720526540208701,0.0774542757553646,0.0107409754899959,0.0818008322674545,0.0720526540208701,0.0107409754899959,0.0151900332110692,0.0865965128685046,0.0774542757553646,0.0107409754899959,5
44,0.0109967401433576,0.0017387372845008,0.0616700481546575,0.0577983054741853,0.0109967401433576,0.0126581984997552,0.053704187980694,0.068784587620799,0.0017387372845008,0.0126581984997552,0.0632909924987764,0.0561264826350529,0.0616700481546575,0.053704187980694,0.0632909924987764,0.1132317197082208,0.0577983054741853,0.068784587620799,0.0561264826350529,0.1132317197082208,5
45,0.0109967401433576,0.0017387372845008,0.0616700481546575,0.0577983054741853,0.0109967401433576,0.0126581984997552,0.053704187980694,0.068784587620799,0.0017387372845008,0.0126581984997552,0.0632909924987764,0.0561264826350529,0.0616700481546575,0.053704187980694,0.0632909924987764,0.1132317197082208,0.0577983054741853,0.068784587620799,0.0561264826350529,0.1132317197082208,5
46,0.0626301113858787,0.0720526540208701,0.0107409754899959,0.0151900332110692,0.0626301113858787,0.0107409754899959,0.0720526540208701,0.0774542757553646,0.0720526540208701,0.0107409754899959,0.0818008322674545,0.0865965128685046,0.0107409754899959,0.0720526540208701,0.0818008322674545,0.0107409754899959,0.0151900332110692,0.0774542757553646,0.0865965128685046,0.0107409754899959,5
47,0.0626301113858787,0.0720526540208701,0.0107409754899959,0.0151900332110692,0.0626301113858787,0.0107409754899959,0.0720526540208701,0.0774542757553646,0.0720526540208701,0.0107409754899959,0.0818008322674545,0.0865965128685046,0.0107409754899959,0.0720526540208701,0.0818008322674545,0.0107409754899959,0.0151900332110692,0.0774542757553646,0.0865965128685046,0.0107409754899959,5
48,0.0109967401433576,0.0017387372845008,0.0616700481546575,0.0577983054741853,0.0109967401433576,0.0126581984997552,0.053704187980694,0.068784587620799,0.0017387372845008,0.0126581984997552,0.0632909924987764,0.0561264826350529,0.0616700481546575,0.053704187980694,0.0632909924987764,0.1132317197082208,0.0577983054741853,0.068784587620799,0.0561264826350529,0.1132317197082208,5
49,0.0109967401433576,0.0017387372845008,0.0616700481546575,0.0577983054741853,0.0109967401433576,0.0126581984997552,0.053704187980694,0.068784587620799,0.0017387372845008,0.0126581984997552,0.0632909924987764,0.0561264826350529,0.0616700481546575,0.053704187980694,0.0632909924987764,0.1132317197082208,0.0577983054741853,0.068784587620799,0.0561264826350529,0.1132317197082208,5
50,0.0713555216778308,0.0595571306294213,0.0976678454623586,0.0513706575093598,0.0713555216778308,0.0335474617991775,0.0571632238493525,0.033892727791723,0.0595571306294213,0.0335474617991775,0.0393994957637482,0.0083578951889631,0.0976678454623586,0.0571632238493525,0.0393994957637482,0.0476880403280645,0.0513706575093598,0.033892727791723,0.0083578951889631,0.0476880403280645,6
51,0.0713555216778308,0.0595571306294213,0.0976678454623586,0.0513706575093598,0.0713555216778308,0.0335474617991775,0.0571632238493525,0.033892727791723,0.0595571306294213,0.0335474617991775,0.0393994957637482,0.0083578951889631,0.0976678454623586,0.0571632238493525,0.0393994957637482,0.0476880403280645,0.0513706575093598,0.033892727791723,0.0083578951889631,0.0476880403280645,6
52,0.0690459365983088,0.0675943201877295,0.0570710372661596,0.0934389979155019,0.0690459365983088,0.0018654252094944,0.0317670466292196,0.054097331075338,0.0675943201877295,0.0018654252094944,0.0319309361776266,0.05546307881465,0.0570710372661596,0.0317670466292196,0.0319309361776266,0.0377258901259714,0.0934389979155019,0.054097331075338,0.05546307881465,0.0377258901259714,6
53,0.0675943201877294,0.0690459365983088,0.0570710372661596,0.0934389979155018,0.0675943201877294,0.0018654252094944,0.0319309361776266,0.05546307881465,0.0690459365983088,0.0018654252094944,0.0317670466292196,0.054097331075338,0.0570710372661596,0.0319309361776266,0.0317670466292196,0.0377258901259714,0.0934389979155018,0.05546307881465,0.054097331075338,0.0377258901259714,6
54,0.0713555216778308,0.0595571306294213,0.0976678454623586,0.0513706575093598,0.0713555216778308,0.0335474617991775,0.0571632238493525,0.033892727791723,0.0595571306294213,0.0335474617991775,0.0393994957637482,0.0083578951889631,0.0976678454623586,0.0571632238493525,0.0393994957637482,0.0476880403280645,0.0513706575093598,0.033892727791723,0.0083578951889631,0.0476880403280645,6
55,0.0713555216778308,0.0595571306294213,0.0976678454623586,0.0513706575093598,0.0713555216778308,0.0335474617991775,0.0571632238493525,0.033892727791723,0.0595571306294213,0.0335474617991775,0.0393994957637482,0.0083578951889631,0.0976678454623586,0.0571632238493525,0.0393994957637482,0.0476880403280645,0.0513706575093598,0.033892727791723,0.0083578951889631,0.0476880403280645,6
56,0.0690459365983088,0.0675943201877295,0.0570710372661596,0.0934389979155019,0.0690459365983088,0.0018654252094944,0.0317670466292196,0.054097331075338,0.0675943201877295,0.0018654252094944,0.0319309361776266,0.05546307881465,0.0570710372661596,0.0317670466292196,0.0319309361776266,0.0377258901259714,0.0934389979155019,0.054097331075338,0.05546307881465,0.0377258901259714,6
57,0.0690459365983088,0.0675943201877295,0.0570710372661596,0.0934389979155019,0.0690459365983088,0.0018654252094944,0.0317670466292196,0.054097331075338,0.0675943201877295,0.0018654252094944,0.0319309361776266,0.05546307881465,0.0570710372661596,0.0317670466292196,0.0319309361776266,0.0377258901259714,0.0934389979155019,0.054097331075338,0.05546307881465,0.0377258901259714,6
58,0.0713555216778308,0.0595571306294213,0.0976678454623586,0.0513706575093598,0.0713555216778308,0.0335474617991775,0.0571632238493525,0.033892727791723,0.0595571306294213,0.0335474617991775,0.0393994957637482,0.0083578951889631,0.0976678454623586,0.0571632238493525,0.0393994957637482,0.0476880403280645,0.0513706575093598,0.033892727791723,0.0083578951889631,0.0476880403280645,6
59,0.0713555216778308,0.0595571306294213,0.0976678454623586,0.0513706575093598,0.0713555216778308,0.0335474617991775,0.0571632238493525,0.033892727791723,0.0595571306294213,0.0335474617991775,0.0393994957637482,0.0083578951889631,0.0976678454623586,0.0571632238493525,0.0393994957637482,0.0476880403280645,0.0513706575093598,0.033892727791723,0.0083578951889631,0.0476880403280645,6
60,0.1009526892292765,0.117266449760053,0.0983156173775231,0.0993080675817204,0.1009526892292765,0.0250818972920081,0.0027205137312579,0.0019236937076835,0.117266449760053,0.0250818972920081,0.0272051373125791,0.0253022403002143,0.0983156173775231,0.0027205137312579,0.0272051373125791,0.0019236937076835,0.0993080675817204,0.0019236937076835,0.0253022403002143,0.0019236937076835,7
61,0.1009526892292765,0.117266449760053,0.0993080675817204,0.0983156173775231,0.1009526892292765,0.0250818972920081,0.0019236937076835,0.0027205137312579,0.117266449760053,0.0250818972920081,0.0253022403002143,0.0272051373125791,0.0993080675817204,0.0019236937076835,0.0253022403002143,0.0019236937076835,0.0983156173775231,0.0027205137312579,0.0272051373125791,0.0019236937076835,7
62,0.100426987601598,0.1008832688587331,0.1171765778788681,0.0985621087806476,0.100426987601598,0.0019168108606944,0.0245471561613747,0.0019168108606944,0.1008832688587331,0.0019168108606944,0.0257880526891313,0.0027107799156981,0.1171765778788681,0.0245471561613747,0.0257880526891313,0.0260714463925598,0.0985621087806476,0.0019168108606944,0.0027107799156981,0.0260714463925598,7
63,0.1008832688587331,0.100426987601598,0.1171765778788681,0.0985621087806476,0.1008832688587331,0.0019168108606944,0.0257880526891313,0.0027107799156981,0.100426987601598,0.0019168108606944,0.0245471561613747,0.0019168108606944,0.1171765778788681,0.0257880526891313,0.0245471561613747,0.0260714463925598,0.0985621087806476,0.0027107799156981,0.0019168108606944,0.0260714463925598,7
64,0.1009526892292765,0.117266449760053,0.0983156173775231,0.0993080675817204,0.1009526892292765,0.0250818972920081,0.0027205137312579,0.0019236937076835,0.117266449760053,0.0250818972920081,0.0272051373125791,0.0253022403002143,0.0983156173775231,0.0027205137312579,0.0272051373125791,0.0019236937076835,0.0993080675817204,0.0019236937076835,0.0253022403002143,0.0019236937076835,7
65,0.1009526892292765,0.117266449760053,0.0993080675817204,0.0983156173775231,0.1009526892292765,0.0250818972920081,0.0019236937076835,0.0027205137312579,0.117266449760053,0.0250818972920081,0.0253022403002143,0.0272051373125791,0.0993080675817204,0.0019236937076835,0.0253022403002143,0.0019236937076835,0.0983156173775231,0.0027205137312579,0.0272051373125791,0.0019236937076835,7
66,0.100426987601598,0.1008832688587331,0.1171765778788681,0.0985621087806476,0.100426987601598,0.0019168108606944,0.0245471561613747,0.0019168108606944,0.1008832688587331,0.0019168108606944,0.0257880526891313,0.0027107799156981,0.1171765778788681,0.0245471561613747,0.0257880526891313,0.0260714463925598,0.0985621087806476,0.0019168108606944,0.0027107799156981,0.0260714463925598,7
67,0.100426987601598,0.1008832688587331,0.1171765778788681,0.0985621087806476,0.100426987601598,0.0019168108606944,0.0245471561613747,0.0019168108606944,0.1008832688587331,0.0019168108606944,0.0257880526891313,0.0027107799156981,0.1171765778788681,0.0245471561613747,0.0257880526891313,0.0260714463925598,0.0985621087806476,0.0019168108606944,0.0027107799156981,0.0260714463925598,7
68,0.0769699915802073,0.0894081942698215,0.0757160723896295,0.0431616876063702,0.0769699915802073,0.0191233481556588,0.0014666938504929,0.0524740344301296,0.0894081942698215,0.0191233481556588,0.0192913456564274,0.0705539200143034,0.0757160723896295,0.0014666938504929,0.0192913456564274,0.0518347120469589,0.0431616876063702,0.0524740344301296,0.0705539200143034,0.0518347120469589,7
69,0.0769699915802073,0.0894081942698215,0.0757160723896295,0.0431616876063702,0.0769699915802073,0.0191233481556588,0.0014666938504929,0.0524740344301296,0.0894081942698215,0.0191233481556588,0.0192913456564274,0.0705539200143034,0.0757160723896295,0.0014666938504929,0.0192913456564274,0.0518347120469589,0.0431616876063702,0.0524740344301296,0.0705539200143034,0.0518347120469589,7
70,0.0725826257185806,0.0468467061489293,0.0455232630714488,0.044879337238762,0.0725826257185806,0.09486655508032,0.0924739232770919,0.0945900204043417,0.0468467061489293,0.09486655508032,0.0024127281173353,0.0024127281173353,0.0455232630714488,0.0924739232770919,0.0024127281173353,0.0034121128258545,0.044879337238762,0.0945900204043417,0.0024127281173353,0.0034121128258545,8
71,0.0725826257185806,0.0455232630714488,0.0468467061489293,0.044879337238762,0.0725826257185806,0.0924739232770919,0.09486655508032,0.0945900204043417,0.0455232630714488,0.0924739232770919,0.0024127281173353,0.0034121128258545,0.0468467061489293,0.09486655508032,0.0024127281173353,0.0024127281173353,0.044879337238762,0.0945900204043417,0.0034121128258545,0.0024127281173353,8
72,0.0729277881539644,0.0464825268600281,0.046048969500864,0.0436858882579072,0.0729277881539644,0.0938546917291838,0.0953390116268899,0.0934875924408002,0.0464825268600281,0.0938546917291838,0.0023939719297116,0.0033855875709387,0.046048969500864,0.0953390116268899,0.0023939719297116,0.0023939719297116,0.0436858882579072,0.0934875924408002,0.0033855875709387,0.0023939719297116,8
73,0.0729277881539644,0.0464825268600281,0.0436858882579072,0.046048969500864,0.0729277881539644,0.0938546917291838,0.0934875924408002,0.0953390116268899,0.0464825268600281,0.0938546917291838,0.0033855875709387,0.0023939719297116,0.0436858882579072,0.0934875924408002,0.0033855875709387,0.0023939719297116,0.046048969500864,0.0953390116268899,0.0023939719297116,0.0023939719297116,8
74,0.0725826257185806,0.0468467061489293,0.0455232630714488,0.044879337238762,0.0725826257185806,0.09486655508032,0.0924739232770919,0.0945900204043417,0.0468467061489293,0.09486655508032,0.0024127281173353,0.0024127281173353,0.0455232630714488,0.0924739232770919,0.0024127281173353,0.0034121128258545,0.044879337238762,0.0945900204043417,0.0024127281173353,0.0034121128258545,8
