predictor,predictor.1,predictor.2,predictor.3,predictor.4,predictor.5,predictor.6,predictor.7,predictor.8,predictor.9,north,south,outcomes
0.0426008968609865,0.0313901345291479,0.0358744394618834,0.1121076233183856,0.1300448430493273,0.116591928251121,0.132286995515695,0.116591928251121,0.2040358744394619,0.0784753363228699,0,1,2
0.0266666666666666,0.0577777777777777,0.0488888888888888,0.1355555555555555,0.1377777777777777,0.1066666666666666,0.14,0.1066666666666666,0.1933333333333333,0.0466666666666666,0,1,2
0.0221238938053097,0.0884955752212389,0.0685840707964601,0.1526548672566371,0.1415929203539823,0.0951327433628318,0.1438053097345132,0.0951327433628318,0.1725663716814159,0.0199115044247787,0,1,2
0.0245901639344262,0.1086065573770491,0.0860655737704918,0.151639344262295,0.1311475409836065,0.0778688524590164,0.1331967213114754,0.0778688524590164,0.1331967213114754,0.0758196721311475,0,1,2
0.0379241516966067,0.1297405189620758,0.1077844311377245,0.1477045908183632,0.1257485029940119,0.0658682634730539,0.1277445109780439,0.0638722554890219,0.1277445109780439,0.0658682634730539,0,1,2
0.059171597633136,0.145956607495069,0.1301775147928994,0.1380670611439842,0.1183431952662721,0.0571992110453648,0.1183431952662721,0.0552268244575936,0.1203155818540434,0.0571992110453648,0,1,2
0.0947136563876652,0.1740088105726872,0.1651982378854625,0.1387665198237885,0.1233480176211453,0.0572687224669603,0.1233480176211453,0.0550660792951541,0.0550660792951541,0.013215859030837,0,1,2
0.1117647058823529,0.1549019607843137,0.1607843137254902,0.1019607843137254,0.1607843137254902,0.1039215686274509,0.0980392156862745,0.0470588235294117,0.0294117647058823,0.0313725490196078,0,1,2
0.1247739602169981,0.1338155515370705,0.1265822784810126,0.1338155515370705,0.1518987341772152,0.0741410488245931,0.081374321880651,0.0452079566003616,0.0831826401446654,0.0452079566003616,0,1,2
0.1801801801801801,0.1463963963963964,0.1869369369369369,0.0653153153153153,0.0923423423423423,0.0608108108108108,0.09009009009009,0.0608108108108108,0.018018018018018,0.0990990990990991,0,1,2
0.1977272727272727,0.1204545454545454,0.175,0.0409090909090909,0.084090909090909,0.0704545454545454,0.0818181818181818,0.0704545454545454,0.0272727272727272,0.1318181818181818,0,1,2
0.2031963470319634,0.0890410958904109,0.1552511415525114,0.0228310502283105,0.0799086757990867,0.0821917808219178,0.0776255707762557,0.0821917808219178,0.047945205479452,0.1598173515981735,0,1,2
0.2164179104477611,0.0646766169154228,0.1417910447761194,0.0124378109452736,0.0845771144278607,0.1019900497512437,0.0870646766169154,0.1019900497512437,0.0845771144278607,0.1044776119402985,0,1,2
0.2061855670103092,0.0360824742268041,0.1159793814432989,0.0128865979381443,0.0927835051546391,0.1185567010309278,0.0902061855670103,0.1211340206185567,0.0902061855670103,0.1159793814432989,0,1,2
0.1801566579634465,0.0130548302872062,0.0861618798955613,0.0234986945169712,0.1018276762402088,0.1305483028720626,0.1018276762402088,0.1331592689295039,0.0992167101827676,0.1305483028720626,0,1,2
0.0561797752808988,0.0674157303370786,0.0674157303370786,0.0943820224719101,0.1662921348314607,0.1101123595505618,0.1640449438202247,0.1101123595505618,0.0696629213483146,0.0943820224719101,0,1,3
0.0506607929515418,0.0859030837004405,0.0704845814977973,0.105726872246696,0.0704845814977973,0.1079295154185022,0.1674008810572687,0.0881057268722467,0.1651982378854625,0.0881057268722467,0,1,3
0.0538116591928251,0.1076233183856502,0.0560538116591928,0.1076233183856502,0.0807174887892376,0.1210762331838565,0.1659192825112107,0.0695067264573991,0.1681614349775785,0.0695067264573991,0,1,3
0.0617021276595744,0.1191489361702127,0.0893617021276595,0.1234042553191489,0.1489361702127659,0.0489361702127659,0.1468085106382978,0.051063829787234,0.0893617021276595,0.1212765957446808,0,1,3
0.0769230769230769,0.1324786324786324,0.1047008547008547,0.126068376068376,0.1346153846153846,0.0363247863247863,0.1346153846153846,0.0384615384615384,0.1025641025641025,0.1132478632478632,0,1,3
0.0944206008583691,0.1394849785407725,0.1180257510729613,0.1244635193133047,0.1180257510729613,0.0300429184549356,0.1180257510729613,0.0321888412017167,0.111587982832618,0.1137339055793991,0,1,3
0.1326086956521739,0.1195652173913043,0.1,0.0304347826086956,0.1239130434782608,0.1108695652173913,0.1326086956521739,0.117391304347826,0.1021739130434782,0.0304347826086956,0,1,3
0.1313559322033898,0.1313559322033898,0.1313559322033898,0.1334745762711864,0.1398305084745762,0.1059322033898305,0.0783898305084745,0.0338983050847457,0.0783898305084745,0.0360169491525423,0,1,3
0.1529933481152993,0.1263858093126385,0.1529933481152993,0.0975609756097561,0.0665188470066518,0.048780487804878,0.0687361419068736,0.0509977827050997,0.1374722838137472,0.0975609756097561,0,1,3
0.167420814479638,0.1108597285067873,0.1561085972850678,0.083710407239819,0.0565610859728506,0.0678733031674208,0.0588235294117647,0.0678733031674208,0.1425339366515837,0.088235294117647,0,1,3
0.1743119266055046,0.091743119266055,0.1536697247706422,0.0688073394495412,0.1536697247706422,0.0711009174311926,0.0527522935779816,0.0894495412844036,0.055045871559633,0.0894495412844036,0,1,3
0.1666666666666666,0.0698198198198198,0.1689189189189189,0.0698198198198198,0.1418918918918918,0.0563063063063063,0.054054054054054,0.1081081081081081,0.0563063063063063,0.1081081081081081,0,1,3
0.1647058823529411,0.0541176470588235,0.1341176470588235,0.0494117647058823,0.068235294117647,0.1317647058823529,0.0705882352941176,0.1294117647058823,0.1317647058823529,0.0658823529411764,0,1,3
0.1514423076923076,0.0408653846153846,0.1201923076923077,0.048076923076923,0.0865384615384615,0.1490384615384615,0.0865384615384615,0.1466346153846154,0.1201923076923077,0.0504807692307692,0,1,3
0.13189448441247,0.0335731414868105,0.105515587529976,0.0503597122302158,0.105515587529976,0.1558752997601918,0.105515587529976,0.1534772182254196,0.105515587529976,0.052757793764988,0,1,3
0.0883720930232558,0.055813953488372,0.1232558139534883,0.1511627906976744,0.0883720930232558,0.0581395348837209,0.0976744186046511,0.0651162790697674,0.1209302325581395,0.1511627906976744,0,1,3
0.0885167464114832,0.0382775119617224,0.0885167464114832,0.0406698564593301,0.0789473684210526,0.069377990430622,0.1483253588516746,0.1483253588516746,0.1483253588516746,0.1507177033492823,0,1,3
0.069284064665127,0.0508083140877598,0.069284064665127,0.0808314087759815,0.1593533487297921,0.1316397228637413,0.1570438799076212,0.1293302540415704,0.0715935334872979,0.0808314087759815,0,1,3
0.0561797752808988,0.0674157303370786,0.0674157303370786,0.0943820224719101,0.1662921348314607,0.1101123595505618,0.1640449438202247,0.1101123595505618,0.0696629213483146,0.0943820224719101,0,1,3
0.0506607929515418,0.0859030837004405,0.0704845814977973,0.105726872246696,0.0704845814977973,0.1079295154185022,0.1674008810572687,0.0881057268722467,0.1651982378854625,0.0881057268722467,0,1,3
0.0538116591928251,0.1076233183856502,0.0560538116591928,0.1076233183856502,0.0807174887892376,0.1210762331838565,0.1659192825112107,0.0695067264573991,0.1681614349775785,0.0695067264573991,0,1,3
0.0617021276595744,0.1191489361702127,0.0893617021276595,0.1234042553191489,0.1489361702127659,0.0489361702127659,0.1468085106382978,0.051063829787234,0.0893617021276595,0.1212765957446808,0,1,3
0.0769230769230769,0.1324786324786324,0.1047008547008547,0.126068376068376,0.1346153846153846,0.0363247863247863,0.1346153846153846,0.0384615384615384,0.1025641025641025,0.1132478632478632,0,1,3
0.1704260651629072,0.0927318295739348,0.0576441102756892,0.0952380952380952,0.0827067669172932,0.100250626566416,0.1303258145363408,0.0676691729323308,0.1328320802005012,0.0701754385964912,1,1,4
0.1654135338345864,0.0776942355889724,0.0601503759398496,0.1177944862155388,0.0852130325814536,0.1152882205513784,0.1203007518796992,0.0676691729323308,0.1228070175438596,0.0676691729323308,1,1,4
0.1486810551558753,0.0623501199040767,0.0671462829736211,0.13189448441247,0.0887290167865707,0.1199040767386091,0.0887290167865707,0.1223021582733813,0.1031175059952038,0.0671462829736211,1,1,4
0.1373493975903614,0.053012048192771,0.0843373493975903,0.1493975903614458,0.1012048192771084,0.1301204819277108,0.0963855421686747,0.0746987951807229,0.0987951807228915,0.0746987951807229,1,1,4
0.116822429906542,0.0490654205607476,0.1004672897196261,0.1518691588785046,0.1098130841121495,0.1308411214953271,0.0887850467289719,0.0817757009345794,0.0911214953271028,0.0794392523364486,1,1,4
0.0986547085201793,0.0493273542600896,0.1188340807174887,0.147982062780269,0.1188340807174887,0.1255605381165919,0.0829596412556053,0.0874439461883408,0.085201793721973,0.085201793721973,1,1,4
0.0763052208835341,0.0502008032128514,0.1224899598393574,0.1265060240963855,0.1164658634538152,0.108433734939759,0.0763052208835341,0.0843373493975903,0.1485943775100401,0.0903614457831325,1,1,4
0.1543624161073825,0.1297539149888143,0.087248322147651,0.1029082774049217,0.0894854586129754,0.1029082774049217,0.1677852348993288,0.0827740492170022,0.0559284116331096,0.0268456375838926,1,1,4
0.0640495867768595,0.0723140495867768,0.152892561983471,0.1033057851239669,0.134297520661157,0.0929752066115702,0.0888429752066115,0.1033057851239669,0.0867768595041322,0.1012396694214876,1,1,4
0.0631364562118126,0.0855397148676171,0.1547861507128309,0.0835030549898167,0.1344195519348268,0.0794297352342158,0.0957230142566191,0.1059063136456211,0.0936863543788187,0.1038696537678207,1,1,4
0.0672097759674134,0.0977596741344195,0.1527494908350305,0.065173116089613,0.1323828920570264,0.0672097759674134,0.1038696537678207,0.1059063136456211,0.1018329938900203,0.1059063136456211,1,1,4
0.0782241014799154,0.1120507399577167,0.1501057082452431,0.0507399577167019,0.1310782241014799,0.0591966173361522,0.1310782241014799,0.0613107822410148,0.1183932346723044,0.1078224101479915,1,1,4
0.0884210526315789,0.12,0.1347368421052631,0.0357894736842105,0.12,0.0526315789473684,0.1242105263157894,0.1010526315789473,0.1221052631578947,0.1010526315789473,1,1,4
0.106060606060606,0.1255411255411255,0.1212121212121212,0.0303030303030303,0.1125541125541125,0.0497835497835497,0.132034632034632,0.0952380952380952,0.1298701298701298,0.0974025974025974,1,1,4
0.1238738738738738,0.1283783783783783,0.1036036036036036,0.0292792792792792,0.1036036036036036,0.0518018018018018,0.1396396396396396,0.09009009009009,0.1373873873873874,0.0923423423423423,1,1,4
0.1556122448979592,0.1377551020408163,0.096938775510204,0.0408163265306122,0.1045918367346938,0.0637755102040816,0.1556122448979592,0.0943877551020408,0.0637755102040816,0.086734693877551,1,1,4
0.0677200902934537,0.0474040632054176,0.1331828442437923,0.0744920993227991,0.1354401805869074,0.0744920993227991,0.0541760722347629,0.0948081264108352,0.1670428893905192,0.1512415349887133,1,1,4
0.167487684729064,0.1083743842364532,0.0615763546798029,0.0714285714285714,0.083743842364532,0.083743842364532,0.1379310344827586,0.0714285714285714,0.1403940886699507,0.0738916256157635,1,1,4
0.1704260651629072,0.0927318295739348,0.0576441102756892,0.0952380952380952,0.0827067669172932,0.100250626566416,0.1303258145363408,0.0676691729323308,0.1328320802005012,0.0701754385964912,1,1,4
0.1654135338345864,0.0776942355889724,0.0601503759398496,0.1177944862155388,0.0852130325814536,0.1152882205513784,0.1203007518796992,0.0676691729323308,0.1228070175438596,0.0676691729323308,1,1,4
0.1486810551558753,0.0623501199040767,0.0671462829736211,0.13189448441247,0.0887290167865707,0.1199040767386091,0.0887290167865707,0.1223021582733813,0.1031175059952038,0.0671462829736211,1,1,4
0.1373493975903614,0.053012048192771,0.0843373493975903,0.1493975903614458,0.1012048192771084,0.1301204819277108,0.0963855421686747,0.0746987951807229,0.0987951807228915,0.0746987951807229,1,1,4
0.116822429906542,0.0490654205607476,0.1004672897196261,0.1518691588785046,0.1098130841121495,0.1308411214953271,0.0887850467289719,0.0817757009345794,0.0911214953271028,0.0794392523364486,1,1,4
0.0890868596881959,0.0623608017817371,0.0957683741648107,0.0512249443207126,0.1625835189309576,0.155902004454343,0.0890868596881959,0.0645879732739421,0.1291759465478842,0.1002227171492204,1,1,5
0.0829596412556053,0.0717488789237668,0.085201793721973,0.0582959641255605,0.1838565022421524,0.1345291479820627,0.0829596412556053,0.0739910313901345,0.132286995515695,0.0941704035874439,1,1,5
0.0799086757990867,0.0844748858447488,0.0776255707762557,0.0707762557077625,0.1986301369863013,0.1095890410958904,0.1164383561643835,0.0114155251141552,0.093607305936073,0.1575342465753424,1,1,5
0.0925925925925925,0.1111111111111111,0.0846560846560846,0.0978835978835978,0.1534391534391534,0.0925925925925925,0.156084656084656,0.0925925925925925,0.1031746031746031,0.0158730158730158,1,1,5
0.0831408775981524,0.1085450346420323,0.0854503464203233,0.1085450346420323,0.0739030023094688,0.0993071593533487,0.1939953810623556,0.0508083140877598,0.0877598152424942,0.1085450346420323,1,1,5
0.0919540229885057,0.1172413793103448,0.0781609195402298,0.1126436781609195,0.1724137931034483,0.025287356321839,0.0942528735632183,0.1172413793103448,0.1218390804597701,0.0689655172413793,1,1,5
0.1513002364066193,0.0094562647754137,0.1063829787234042,0.1252955082742316,0.1182033096926714,0.0685579196217494,0.0378250591016548,0.0756501182033096,0.1820330969267139,0.1252955082742316,1,1,5
0.1011494252873563,0.128735632183908,0.1172413793103448,0.0022988505747126,0.1149425287356321,0.1218390804597701,0.1149425287356321,0.1241379310344827,0.1057471264367816,0.0689655172413793,1,1,5
0.1131221719457013,0.1289592760180995,0.085972850678733,0.006787330316742,0.1244343891402715,0.1199095022624434,0.0429864253393665,0.1266968325791855,0.1787330316742081,0.0723981900452488,1,1,5
0.1337868480725623,0.1156462585034013,0.1269841269841269,0.1269841269841269,0.0589569160997732,0.0204081632653061,0.1337868480725623,0.1133786848072562,0.0929705215419501,0.0770975056689342,1,1,5
0.1396396396396396,0.1058558558558558,0.1373873873873874,0.1193693693693693,0.0382882882882882,0.0427927927927927,0.1396396396396396,0.1036036036036036,0.09009009009009,0.0833333333333333,1,1,5
0.1415929203539823,0.0929203539823008,0.1438053097345132,0.1061946902654867,0.0265486725663716,0.0685840707964601,0.1061946902654867,0.163716814159292,0.1283185840707964,0.0221238938053097,1,1,5
0.125,0.072265625,0.130859375,0.08203125,0.078125,0.0859375,0.080078125,0.0859375,0.1171875,0.142578125,1,1,5
0.1356673960612691,0.0700218818380744,0.1378555798687089,0.0700218818380744,0.1466083150984682,0.0787746170678337,0.0328227571115973,0.12472647702407,0.1334792122538293,0.0700218818380744,1,1,5
0.1296703296703296,0.0615384615384615,0.1428571428571428,0.0659340659340659,0.0527472527472527,0.1494505494505494,0.1274725274725274,0.0615384615384615,0.1010989010989011,0.1076923076923077,1,1,5
0.075107296137339,0.1609442060085837,0.1158798283261802,0.055793991416309,0.1051502145922746,0.1072961373390558,0.1781115879828326,0.1008583690987124,0.0450643776824034,0.055793991416309,1,1,5
0.1211453744493392,0.0506607929515418,0.105726872246696,0.171806167400881,0.1079295154185022,0.0550660792951541,0.1079295154185022,0.0572687224669603,0.1145374449339207,0.1079295154185022,1,1,5
0.109375,0.0491071428571428,0.1361607142857142,0.1696428571428571,0.0982142857142857,0.0580357142857142,0.1785714285714285,0.0513392857142857,0.0446428571428571,0.1049107142857142,1,1,5
0.0890868596881959,0.0623608017817371,0.0957683741648107,0.0512249443207126,0.1625835189309576,0.155902004454343,0.0890868596881959,0.0645879732739421,0.1291759465478842,0.1002227171492204,1,1,5
0.0829596412556053,0.0717488789237668,0.085201793721973,0.0582959641255605,0.1838565022421524,0.1345291479820627,0.0829596412556053,0.0739910313901345,0.132286995515695,0.0941704035874439,1,1,5
0.0799086757990867,0.0844748858447488,0.0776255707762557,0.0707762557077625,0.1986301369863013,0.1095890410958904,0.1164383561643835,0.0114155251141552,0.093607305936073,0.1575342465753424,1,1,5
0.0925925925925925,0.1111111111111111,0.0846560846560846,0.0978835978835978,0.1534391534391534,0.0925925925925925,0.156084656084656,0.0925925925925925,0.1031746031746031,0.0158730158730158,1,1,5
0.0831408775981524,0.1085450346420323,0.0854503464203233,0.1085450346420323,0.0739030023094688,0.0993071593533487,0.1939953810623556,0.0508083140877598,0.0877598152424942,0.1085450346420323,1,1,5
0.0838574423480083,0.0440251572327044,0.1320754716981132,0.1027253668763102,0.0964360587002096,0.1069182389937107,0.090146750524109,0.1488469601677149,0.0964360587002096,0.0985324947589098,0,1,6
0.0673267326732673,0.0495049504950495,0.1287128712871287,0.0871287128712871,0.1306930693069307,0.0871287128712871,0.099009900990099,0.1029702970297029,0.1069306930693069,0.1405940594059406,0,1,6
0.1413276231263383,0.0813704496788008,0.1156316916488222,0.1092077087794432,0.139186295503212,0.145610278372591,0.0642398286937901,0.0663811563169164,0.0278372591006423,0.1092077087794432,0,1,6
0.0534069981583793,0.0718232044198895,0.1068139963167587,0.0883977900552486,0.1344383057090239,0.1123388581952117,0.1362799263351749,0.1123388581952117,0.0994475138121546,0.0847145488029466,0,1,6
0.06,0.092,0.122,0.056,0.12,0.09,0.158,0.102,0.112,0.088,0,1,6
0.0669371196754563,0.1054766734279918,0.1237322515212981,0.0831643002028397,0.1663286004056795,0.0811359026369168,0.1176470588235294,0.0851926977687626,0.0649087221095334,0.1054766734279918,0,1,6
0.080338266384778,0.120507399577167,0.1078224101479915,0.0486257928118393,0.1289640591966173,0.0782241014799154,0.1691331923890063,0.0613107822410148,0.1226215644820296,0.0824524312896406,0,1,6
0.0941422594142259,0.1255230125523012,0.1234309623430962,0.0690376569037656,0.1255230125523012,0.0690376569037656,0.1569037656903765,0.0418410041841004,0.1192468619246862,0.0753138075313807,0,1,6
0.1203703703703703,0.1388888888888889,0.0925925925925925,0.0601851851851851,0.1319444444444444,0.0694444444444444,0.1527777777777778,0.0277777777777777,0.1273148148148148,0.0787037037037037,0,1,6
0.1428571428571428,0.1404358353510895,0.0871670702179176,0.072639225181598,0.1283292978208232,0.0677966101694915,0.135593220338983,0.0193704600484261,0.1283292978208232,0.0774818401937046,0,1,6
0.1688311688311688,0.1402597402597402,0.0857142857142857,0.0909090909090909,0.0883116883116883,0.0909090909090909,0.1272727272727272,0.0701298701298701,0.1168831168831168,0.0207792207792207,0,1,6
0.0776470588235294,0.0964705882352941,0.1058823529411764,0.0658823529411764,0.08,0.0258823529411764,0.1623529411764706,0.1129411764705882,0.1623529411764706,0.1105882352941176,0,1,6
0.2017291066282421,0.1152737752161383,0.1181556195965417,0.0893371757925072,0.0720461095100864,0.0518731988472622,0.0749279538904899,0.0518731988472622,0.1296829971181556,0.0951008645533141,0,1,6
0.1769230769230769,0.0846153846153846,0.0974358974358974,0.1307692307692307,0.1,0.0871794871794871,0.0512820512820512,0.0717948717948717,0.1102564102564102,0.0897435897435897,0,1,6
0.1662468513853904,0.0680100755667506,0.0957178841309823,0.0957178841309823,0.0428211586901763,0.0982367758186398,0.1032745591939546,0.0931989924433249,0.1687657430730478,0.0680100755667506,0,1,6
0.1462829736211031,0.052757793764988,0.1151079136690647,0.1342925659472422,0.0911270983213429,0.1007194244604316,0.0455635491606714,0.1199040767386091,0.0983213429256594,0.0959232613908872,0,1,6
0.1310679611650485,0.0461165048543689,0.0946601941747572,0.1116504854368932,0.0970873786407767,0.1116504854368932,0.058252427184466,0.1432038834951456,0.1019417475728155,0.1043689320388349,0,1,6
0.1026200873362445,0.0414847161572052,0.1288209606986899,0.1157205240174672,0.0917030567685589,0.1069868995633187,0.0720524017467248,0.1462882096069869,0.0960698689956331,0.0982532751091703,0,1,6
0.0838574423480083,0.0440251572327044,0.1320754716981132,0.1027253668763102,0.0964360587002096,0.1069182389937107,0.090146750524109,0.1488469601677149,0.0964360587002096,0.0985324947589098,0,1,6
0.0673267326732673,0.0495049504950495,0.1287128712871287,0.0871287128712871,0.1306930693069307,0.0871287128712871,0.099009900990099,0.1029702970297029,0.1069306930693069,0.1405940594059406,0,1,6
0.1413276231263383,0.0813704496788008,0.1156316916488222,0.1092077087794432,0.139186295503212,0.145610278372591,0.0642398286937901,0.0663811563169164,0.0278372591006423,0.1092077087794432,0,1,6
0.0534069981583793,0.0718232044198895,0.1068139963167587,0.0883977900552486,0.1344383057090239,0.1123388581952117,0.1362799263351749,0.1123388581952117,0.0994475138121546,0.0847145488029466,0,1,6
0.06,0.092,0.122,0.056,0.12,0.09,0.158,0.102,0.112,0.088,0,1,6
0.0394190871369294,0.1078838174273859,0.1452282157676348,0.0829875518672199,0.1659751037344398,0.0995850622406639,0.1431535269709543,0.0829875518672199,0.0746887966804979,0.0580912863070539,1,0,7
0.0527426160337552,0.1308016877637131,0.1455696202531645,0.0696202531645569,0.170886075949367,0.0780590717299578,0.1434599156118143,0.0696202531645569,0.0696202531645569,0.0696202531645569,1,0,7
0.0757238307349666,0.153674832962138,0.1447661469933185,0.0601336302895322,0.0712694877505567,0.086859688195991,0.0690423162583518,0.086859688195991,0.1848552338530066,0.066815144766147,1,0,7
0.1002227171492204,0.1603563474387528,0.133630289532294,0.0489977728285077,0.1603563474387528,0.0378619153674833,0.133630289532294,0.0512249443207126,0.0734966592427616,0.1002227171492204,1,0,7
0.128735632183908,0.1655172413793103,0.1241379310344827,0.0436781609195402,0.1448275862068965,0.025287356321839,0.1218390804597701,0.0459770114942528,0.0827586206896551,0.1172413793103448,1,0,7
0.1583924349881796,0.1583924349881796,0.1087470449172576,0.0449172576832151,0.1252955082742316,0.0189125295508274,0.1111111111111111,0.0472813238770685,0.0969267139479905,0.1300236406619385,1,0,7
0.1272727272727272,0.0272727272727272,0.1212121212121212,0.0666666666666666,0.1212121212121212,0.0696969696969697,0.1393939393939394,0.1727272727272727,0.1393939393939394,0.0151515151515151,1,0,7
0.1646341463414634,0.0995934959349593,0.1646341463414634,0.1016260162601626,0.0691056910569105,0.0528455284552845,0.0711382113821138,0.0548780487804878,0.1056910569105691,0.1158536585365853,1,0,7
0.1995133819951338,0.0924574209245742,0.2019464720194647,0.0924574209245742,0.072992700729927,0.0778588807785888,0.0583941605839416,0.0510948905109489,0.0754257907542579,0.0778588807785888,1,0,7
0.196078431372549,0.0661764705882353,0.071078431372549,0.0955882352941176,0.0465686274509803,0.0759803921568627,0.0735294117647058,0.0955882352941176,0.1544117647058823,0.125,1,0,7
