,budget,vote_count,vote_average,popularity,runtime,revenue,profitable,Foreign,Action,Western,Adventure,Fantasy,Comedy,Thriller,Horror,Drama,Crime,Family,Science Fiction,Animation,Documentary,History,Mystery,TV Movie,Romance,Music,War
328,7.845098046218464,3.1610683854711747,5.5,1.700697090210532,2.0681858617461617,8.306353726629094,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
329,7.819543942122088,2.996949248495381,7.0,1.4843792011916188,2.167317334748176,8.249405986149206,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
330,7.845098046218464,3.182984967003582,5.8,1.6519876798330275,2.0755469613925306,8.19028696633697,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
331,7.845098046218464,2.693726948923647,5.8,1.3848272409565785,2.1271047983648077,8.129522398787977,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
332,7.845098046218464,3.0737183503461227,7.1,1.690486109603716,2.1072099696478683,8.132131646665414,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
333,7.845098046218464,2.484299839346786,5.2,1.1981244473632868,2.0492180226701815,7.826804484708324,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334,7.845098046218464,3.2702128548962426,6.1,1.7737952477632972,1.9493900066449128,8.204425705197803,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
335,7.875061269182293,2.586587304671755,6.0,1.389448514365016,2.093421685162235,7.773922517222404,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
336,7.875061269182293,2.359835482339888,5.9,1.0624104886547328,1.9822712330395684,7.133440286779217,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
337,7.845098046218464,2.9175055095525466,5.1,1.6797219180028078,2.1271047983648077,7.249270309744254,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
338,7.845098046218464,2.6434526764861874,5.7,1.4093374781277195,2.03342375548695,7.763118613305851,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
339,7.698970013021908,3.220108088040055,6.7,1.6578017679640817,2.0644579892269186,8.089605281216324,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340,7.83250891909292,2.6414741105040997,5.9,1.3690774550320002,2.0969100130080562,8.285557311258005,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
341,7.83250891909292,3.362105319293773,5.8,2.033704199049003,2.0969100130080562,8.844161031009786,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
342,7.838849097031378,3.811507979945327,7.1,2.060162281976413,1.9822712330395684,8.735210724069917,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
343,7.845098046218464,2.597695185925512,6.9,1.2986087115720844,2.1072099696478683,7.591526561937146,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
344,7.556302512831023,2.7867514221455614,5.4,1.4489518355235724,2.0253058652647704,7.9199183191037985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,7.903089992420624,2.7701152947871015,6.3,1.4657346659180408,2.060697840353612,7.716830146003403,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
346,7.845098046218464,2.9523080096621253,6.5,1.5855412188135887,2.110589710299249,8.054153619893142,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
347,7.838849097031378,2.7259116322950483,5.5,1.080037806674055,2.060697840353612,7.9364527057409076,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,7.819543942122088,2.780317312140151,6.0,1.4293936210431635,2.0530784434834195,8.327163502866453,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
349,7.770852019003067,3.586362223307866,7.1,2.002433781188652,1.9138138523837167,8.583490251017235,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
350,7.83250891909292,2.754348335711019,5.3,1.4439322084466093,2.1367205671564067,7.879184433270721,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
351,7.799340556347145,3.9497802083620006,7.9,2.0224695839000315,2.1367205671564067,8.666066026794855,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
352,7.7853298421303485,3.2753113545418118,7.1,1.6933418385865764,2.1986570869544226,8.645235316434597,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
353,7.812913363324309,2.9237619608287004,6.3,1.4704144163687076,2.0791812460476247,8.399364753825864,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
354,7.812913363324309,3.2268575702887237,6.2,1.6519105180060751,1.9822712330395684,8.325886635782435,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
355,7.812913363324309,3.1464381352857744,7.3,1.6439976996469963,2.1398790864012365,8.213366160438634,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
356,7.812913363324309,2.606381365110605,6.3,1.2245869511419818,2.1172712956557644,8.11019945439994,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
357,7.812913363324309,2.3783979009481375,6.0,1.285147528792446,2.0211892990699383,7.8432327843289205,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
358,7.812913363324309,3.2415464805965484,5.9,1.509862779740391,1.9242792860618816,8.253772891451142,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,7.812913363324309,3.0916669575956846,7.1,1.4604514773045576,2.2041199826559246,8.209759461570787,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
360,7.699837734535798,3.405346360175709,6.7,1.782716427122184,2.0253058652647704,8.187416263272473,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
361,7.812913363324309,3.143014800254095,5.9,1.6019980673776966,2.0170333392987803,8.195829268870497,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
362,7.812913363324309,3.09795107099415,5.7,1.7046656569544016,2.093421685162235,8.11027099966497,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
363,7.812913363324309,3.2043913319193,5.6,0.8589986158202786,1.9822712330395684,8.380499329481161,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
364,7.653212523426332,3.0704073217401198,6.0,1.6392749682289323,2.0253058652647704,7.867835727738638,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
365,7.799340556347145,3.97377419397058,8.3,2.1695492140218793,2.146128035678238,8.003692068251732,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
366,7.812913363324309,2.837588438235511,5.0,1.5095349597610164,1.968482948553935,7.852202938857056,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
367,7.633468465679458,2.760422483423212,4.8,1.4714954882081688,1.9912260756924949,7.753441848104111,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,7.812913363324309,3.1095785469043866,6.3,1.9366564481022903,2.012837224705172,7.595580173636449,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
369,7.740362697390507,3.2487087356009177,6.7,1.78708466495,2.0863598306747484,8.308409843380213,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
370,7.698970013021908,3.0666985504229953,7.1,1.639007126279782,2.1702617153949575,8.121166812077002,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
371,7.799340556347145,2.9912260756924947,5.9,1.614235403809468,1.9777236052888478,8.47225230502819,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
372,7.812913363324309,2.6127838567197355,6.1,1.4125794623141923,1.9777236052888478,7.644350618692258,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
373,7.799340556347145,3.6863681034730362,7.6,1.6171386953731637,2.1072099696478683,8.963835031174156,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
374,7.8061799807697385,2.4183012913197452,5.3,1.12780118515504,1.99563519459755,8.006872856182737,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
375,7.792391696503003,2.5327543789924976,6.1,1.2809625100747386,2.0681858617461617,8.106076666534154,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
376,7.792391696503003,2.385606273598312,4.3,1.1528387542553413,1.9444826721501687,7.621374318537129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
377,7.643452686356516,3.6309361190641916,7.6,1.84333879033601,2.225309281725863,8.192456267522822,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
378,7.799340556347145,2.5211380837040362,5.5,1.2502017755094046,1.9822712330395684,8.264708584209982,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
379,7.812913363324309,3.6987962517904314,7.0,1.8208446586250262,2.0718820073061255,8.625940200933785,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380,7.903089992420624,3.137986732723532,6.1,1.5292960667971234,2.0644579892269186,8.713190499069308,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
381,7.778151257621885,3.1283992687178066,6.9,1.5044872144952348,2.0644579892269186,8.387536424038467,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
382,7.778151257621885,3.6073477767684134,8.2,2.0199384768784623,2.278753600952829,8.454234897274247,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
383,0.0,2.812244696800369,5.6,1.5148061673082533,2.0043213737826426,8.4041927929261,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,8.176091261950978,2.975431808509263,5.6,1.6899655325599305,1.9138138523837167,8.49752765799906,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
385,7.7853298421303485,3.7681198941847973,7.9,2.1584877649680365,2.164352855784437,8.567415014056506,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
386,7.778151257621885,3.5543680009900878,7.3,1.941892972073814,2.0791812460476247,8.330483224471585,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
387,7.763428001050773,3.070037866607755,6.6,1.7840790116632725,2.1172712956557644,8.546781996184006,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
388,7.7853298421303485,3.2013971243204513,6.6,1.6422806233872627,2.041392685158225,8.120377835883946,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
389,7.778151257621885,2.5477747053878224,5.0,1.2952376588825971,1.9444826721501687,7.970231321786856,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
390,7.778151257621885,3.2833012287035497,6.6,1.8045949911735002,2.0453229787866576,8.245685788488444,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
391,7.845098046218464,2.7701152947871015,5.3,1.4421109639155534,2.0569048513364727,8.235136498597983,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
392,7.7853298421303485,3.483016420144132,6.4,2.057519601789609,2.123851640967086,8.493119025403072,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,7.778151257621885,2.8041394323353503,5.8,1.4742178963209052,2.1271047983648077,8.310892929366965,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
394,7.778151257621885,2.8920946026904804,5.3,1.585878951064762,1.968482948553935,8.218360021624024,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,7.778151257621885,3.476976465759527,6.3,1.7624414672420041,2.1172712956557644,8.339134491456543,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
396,7.778151257621885,2.3944516808262164,6.7,1.225273657776976,2.0492180226701815,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
397,7.778151257621885,3.1225435240687545,6.2,1.6001106133169827,2.0293837776852097,8.138465630681228,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
398,7.778151257621885,3.1420764610732848,7.3,1.7172213917432557,2.0043213737826426,8.09550549082212,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
399,7.778151257621885,2.978180516937414,4.9,1.3324704147339503,1.9637878273455553,8.21326215195063,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
400,7.698970013021908,2.1398790864012365,4.5,0.7226848339973556,1.99563519459755,7.786133013662051,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
401,7.819543942122088,3.3475251599986895,6.5,1.6855604163889037,2.089905111439398,7.997032285708797,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
402,7.778151257621885,2.8976270912904414,6.7,1.607873513569732,1.9590413923210936,8.029949209916076,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
403,7.778151257621885,2.413299764081252,5.8,1.2428785961180238,1.9731278535996986,7.706522741177789,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
404,7.778151257621885,3.2100508498751372,5.8,1.7983019721118803,2.0,8.313349232564624,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
405,7.7853298421303485,3.1652443261253107,6.9,1.5840832551324713,2.0969100130080562,7.980898309701694,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
406,7.778151257621885,3.4872798164430687,7.5,1.782099285818241,2.0043213737826426,8.6713216191121,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
407,7.778151257621885,3.250175948083925,6.2,1.477717247720116,2.0569048513364727,8.022019471761872,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
408,7.778151257621885,3.0515383905153275,7.0,1.3953471897719476,2.130333768495006,8.087191924414798,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
409,7.778151257621885,2.6857417386022635,6.7,1.355752548326924,2.1072099696478683,7.943416330915648,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,7.892910382038394,2.305351369446624,5.7,1.1652457806976948,2.100370545117563,7.778151257621885,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
411,7.845098046218464,2.745855195173729,5.6,1.3920119335447887,1.9637878273455553,8.020964921813809,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
412,0.0,2.5646660642520893,6.6,1.2919704509918064,2.0492180226701815,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
413,7.778151257621885,2.575187844927661,5.9,1.287357716754052,2.0086001717619175,7.864360161238156,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
414,7.778151257621885,2.3710678622717363,6.6,1.2624352602387028,2.041392685158225,7.501335355589121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
415,7.778151257621885,2.7403626894942437,4.7,1.5762171841386257,2.0086001717619175,7.851710348549739,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
416,7.778151257621885,2.8407332346118066,5.4,1.467621822265987,1.9444826721501687,7.8938124101544185,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
417,7.778151257621885,2.6884198220027105,6.0,1.3754082285892497,2.0755469613925306,7.488553987797208,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
418,7.778151257621885,3.204933522354145,6.2,1.6675839779806052,2.1172712956557644,7.956962415105152,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
419,7.778151257621885,2.5705429398818973,5.0,1.2939432368777233,1.9590413923210936,7.70458013564953,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
420,7.778151257621885,2.7730546933642626,6.0,1.447450864223472,2.0293837776852097,7.759595141484722,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
421,7.778151257621885,2.506505032404872,4.7,1.1999898083541316,2.0170333392987803,7.5914134392150645,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
422,7.778151257621885,3.0236639181977933,5.4,1.7276837944587495,2.0293837776852097,7.483138665188993,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,7.778151257621885,2.3521825181113627,4.1,1.2150072867924995,2.1072099696478683,0.0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
424,7.763428001050773,4.041234731171431,7.4,2.712287601614684,2.037426497940624,8.893824422404007,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,7.769377333462099,3.6503075231319366,7.4,1.9471119012471425,2.1271047983648077,8.734245549816544,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
426,7.763428001050773,2.998259338423699,6.2,1.6660648893311705,2.0170333392987803,8.199104314605,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427,7.919078097608537,2.130333768495006,4.4,0.860236699312026,1.9590413923210936,7.774285348377544,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
428,7.763428001050773,2.1172712956557644,5.7,0.9414754552626768,2.060697840353612,7.615944720211998,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
429,7.763428001050773,3.219846386024361,6.1,0.4067950620336386,2.0791812460476247,7.643452686356516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,7.778151257621885,3.13481437032046,5.8,0.49744993643076474,1.9912260756924949,8.477451316121813,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
431,7.763428001050773,2.2528530309798933,5.9,1.1237219863452523,2.100370545117563,7.7021320977467855,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
432,7.845098046218464,2.6570558528571038,5.5,1.3564828120947028,2.0681858617461617,7.76386482380437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,7.778151257621885,2.3560258571931225,6.0,1.179352578952287,1.9912260756924949,7.7877989789030915,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
434,7.755874863291693,3.055378331375,4.7,1.6956766974638224,1.9822712330395684,8.173819340406405,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
435,7.748188034761459,2.9258275746247424,5.8,1.562010778914101,1.9822712330395684,8.053104888521887,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
436,7.778151257621885,3.0711452904510828,5.5,1.684271013415948,1.968482948553935,8.557948050442276,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
437,7.740362697390507,3.3900514964589874,7.6,1.7306766517691128,2.130333768495006,7.9777236098603685,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
438,7.740362697390507,3.050379756261458,5.9,1.5917509178826958,1.9912260756924949,8.182596895176218,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,7.477121269196145,3.694605198933569,7.7,1.907169238620265,2.0492180226701815,8.257556189757647,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
440,7.740362697390507,2.6646419755561257,6.3,1.257607570315259,2.0211892990699383,8.10689303960319,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,7.740362697390507,2.0827853703164503,5.9,0.9045607833966454,2.130333768495006,8.149364407593959,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
442,7.740362697390507,2.946452265013073,7.0,1.611535065862607,1.9822712330395684,8.413647107679838,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
443,0.0,2.401400540781544,5.4,1.0588045384336446,1.9637878273455553,7.524692704315847,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,7.740362697390507,3.0538464268522527,7.3,1.4549844213522827,2.1522883443830563,8.05315628667504,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
445,7.740362697390507,2.7589118923979736,6.9,1.3777344320795823,2.0791812460476247,7.9519189771096945,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
446,7.732393767865458,3.1844074854123203,6.2,1.833590662867983,2.0718820073061255,8.190359808722045,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
447,7.740362697390507,3.3096301674258988,7.5,1.6281068433873531,2.093421685162235,8.225742563793315,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
448,7.732393767865458,3.1894903136993675,7.1,1.7795598055316577,2.2121876044039577,8.13597834533513,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
449,7.732393767865458,2.61066016308988,5.4,1.2922642032229386,2.037426497940624,8.115382052632452,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
450,7.732393767865458,2.0211892990699383,3.5,1.0023153815296098,2.0863598306747484,6.861307945208953,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
451,7.740362697390507,1.9822712330395684,5.7,0.9429115865825729,2.100370545117563,6.975473076013595,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
452,0.0,1.9138138523837167,5.4,0.8550871904172603,2.0969100130080562,6.76056707338193,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
453,7.7160033519866165,3.579326203755255,7.7,1.8747371530072356,2.1522883443830563,8.546683678948572,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
454,7.602060002185325,3.231214647962601,6.7,1.5944693904940512,2.1986570869544226,8.123265820341185,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
455,7.7160033519866165,2.9206450014067875,5.6,1.435385902010183,2.0293837776852097,8.311753197961721,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
456,7.7160033519866165,3.0060379549973173,5.7,1.4219211420739115,2.100370545117563,8.335429123965383,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
457,7.698970013021908,2.5010592622177517,5.1,1.2299919053914545,2.0211892990699383,8.044554172615454,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,7.7160033519866165,2.8674674878590514,5.9,1.5187175762409049,2.0530784434834195,7.877661765257148,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,7.913813857679991,2.639486489268586,6.9,1.4055885616599728,2.0755469613925306,7.676093695365898,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
460,7.7160033519866165,2.829946695941636,6.1,1.4611424814998581,1.968482948553935,7.722852618630005,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
461,7.698970013021908,3.386855529184724,5.6,1.9814374337126366,2.1172712956557644,8.85115279805275,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
462,7.778151257621885,3.6082050077043264,7.3,1.8344126408628665,1.9590413923210936,8.685212399794569,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
463,7.700703725796304,3.2182728535714475,6.5,1.4410305416517446,2.0293837776852097,8.10676655941915,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
464,7.698970013021908,3.671913012441587,6.3,1.8443336919660163,2.0293837776852097,8.739863608518915,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,7.698970013021908,3.3866772839608377,6.6,1.580574355113268,2.0530784434834195,8.415133653222787,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
466,7.7160033519866165,2.8555191556678,7.1,1.4962005835404122,2.12057393120585,8.408699949937636,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
467,7.698970013021908,3.5211380837040362,7.0,1.7273865588343749,2.0530784434834195,8.27517681761344,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468,7.698970013021908,3.2177470732627937,6.2,1.665756389928591,2.03342375548695,8.336404781112575,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,7.698970013021908,2.931966114728173,5.8,1.5978787791040778,1.9867717342662448,8.385223886843221,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,7.698970013021908,3.2182728535714475,5.6,1.8254365692730912,2.100370545117563,8.328180502091502,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
471,7.653212523426332,3.212453961040276,7.3,1.6648335680788329,2.113943352306837,8.265704989459024,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
472,7.698970013021908,2.9590413923210934,6.5,1.5980214751073416,2.0969100130080562,8.079477341163095,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
473,7.698970013021908,3.172310968521954,5.9,1.5275408807102664,2.0863598306747484,8.191580565250174,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
474,7.698970013021908,3.3881012015705165,7.0,1.5909610878384524,2.0755469613925306,8.154883886879123,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
475,7.698970013021908,3.1405080430381798,7.0,1.6737618118603255,2.1271047983648077,8.042206094811915,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
476,7.732393767865458,3.6476763132408707,7.7,1.9326308585257164,2.123851640967086,8.122252049399716,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
477,7.698970013021908,3.510545010206612,5.7,1.732617846208809,1.9493900066449128,8.351803022181489,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
478,7.698970013021908,3.1953460583484197,5.9,1.6478743642260645,2.041392685158225,8.159846300141865,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
479,7.698970013021908,2.655138434811382,6.3,1.2521535693097043,2.110589710299249,7.973127858219852,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
480,7.698970013021908,2.972665592266111,7.0,1.6387540359547808,2.161368002234975,7.8414306225878425,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
481,7.698970013021908,3.0285712526925375,6.3,1.5305581826488024,2.100370545117563,7.989482984751281,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
